TYPE,FROM_TYPE,FROM_TYPE_CLASS,FROM_CARDINALITY,TO_TYPE,TO_TYPE_CLASS,TO_CARDINALITY,COLL_TYPE,COLL_TYPE_CLASS,SYSTEM,MANDATORY,RELATION_EDIT_CLASS,LAYER_NAME,DESCRIPTION_ID,HIDDEN,LAST_UPDT_USER,LAST_UPDT_DATE,VERSION,DB_ID,ROW_ID,STATUS,REV_GRP_ID
APP_SRV_DB,APP_SRV,ITEM,1,DATABASE,ITEM,*,NULL,NULL,NULL,NULL,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,b6e7c322d9cb45c7982d1f45df7aed58,NULL,ead97d9bfe424f9bae9ec2251fdd0143,NULL,NULL
APP_SRV_DB_STG,APP_SRV,ITEM,1,DATABASE,ITEM,*,NULL,NULL,NULL,NULL,NULL,AVM,NULL,NULL,NULL,2017-10-13 13:27:38.000,4307c10a101c45a3965b2adfdd6fb71f,NULL,3594ea23802b47da8cfa85e1568f31f2,NULL,NULL
APP_SRV_NET,APP_SRV,ITEM,1,NETWORK,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,c6cd083d53674787baee37704aed84b2,NULL,7500222d29f649d6a60261b192d487e8,NULL,NULL
BATTERY_ITEM,ANALYSIS_POINT,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,77b5f87bf627410b9c897da7737bc8f2,NULL,3fdae5ade6184fe9803d61509fdd4b53,NULL,NULL
BATTERY_ITEM,BORE,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,695d2e60616d4cb4946dc2843870bc4d,NULL,95fc4f4dc2f849ecbcb601477f2a98fe,NULL,NULL
BATTERY_ITEM,COMPLETION,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,43c80552f0b14e0aac92212d74736bbb,NULL,34d248ee69754dc5a1652a049ce37583,NULL,NULL
BATTERY_ITEM,COMPRESSOR,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,a0982e26355e418eacb841778a954fd9,NULL,dfe019333e9e4901955faa4a25366751,NULL,NULL
BATTERY_ITEM,COUNTER_METER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,8b9ba31abdcf47f69b6473ed9707b548,NULL,dfc6a30500484fc989259629dde7af28,NULL,NULL
BATTERY_ITEM,ELECTR_METER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,49faf98f48c647098a79de8de64936f0,NULL,78104af423784ce3b0b8cfa767cbf22a,NULL,NULL
BATTERY_ITEM,EXCHANGER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,True,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,53d61b51fc3e470491f479fcaddb945d,NULL,378c8bba157f42d397b47d551031cb55,NULL,NULL
BATTERY_ITEM,FILTER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,True,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,7859d4b90b424226b897fda04494894b,NULL,a50d9eba508a44a093ea67297577925f,NULL,NULL
BATTERY_ITEM,GAS_METER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,a5de18351e60474c9726e95cf514dd2f,NULL,d84381d159be4139b58d31ff75d356aa,NULL,NULL
BATTERY_ITEM,HEATER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,6576137dd85b4d2683378a94344751de,NULL,3e8fe0ee67d24af6a36ed4d8f471bfd2,NULL,NULL
BATTERY_ITEM,LIQUID_METER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,501d14226196475c8d7c0ab8d99f2e12,NULL,d985074fd4d241c39140fec10a5882ee,NULL,NULL
BATTERY_ITEM,MPHASE_METER,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,a234e0b014cf4ecfa72d6e7103f3278c,NULL,5cfbb69f00444b968ecf7940dd0baf7b,NULL,NULL
BATTERY_ITEM,PIPELINE,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,70ce4443164848c3879f6d46fb6e3bba,NULL,07f7ebdfa3a14e058592dd11eec6be5c,NULL,NULL
BATTERY_ITEM,PUMP,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,c7b1cce7ecf540a8bb83524757e53794,NULL,40ffafecd79f47ae8a2038eef2b04849,NULL,NULL
BATTERY_ITEM,SEPARATOR,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,fed68c7f18fe4a5bb4388d05c6c592fd,NULL,0b7990efb1b64dad8bb43440a6b90fc7,NULL,NULL
BATTERY_ITEM,TANK,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,48c94ffcb1ec44729ecbcf531ba6c04d,NULL,9aeef42d5c224cf993eefc9e2f07af93,NULL,NULL
BATTERY_ITEM,VESSEL,ITEM,*,BATTERY,ITEM,1,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,bcb43fe862a24c7181afa7170b155ea6,NULL,118db9591aa749cbaab1eb2a0c106ced,NULL,NULL
BATTERY_ITEM,WELL,ITEM,*,BATTERY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,296f04f9cc1a44518131c90b39f7b25f,NULL,43d7e2ec7ad94752adb410050fb0a2ed,NULL,NULL
BATTERY_ITEM,WELLPAIR,ITEM,*,BATTERY,ITEM,1,NULL,NULL,True,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,30cc23499efe4dadb4928c216a2d0523,NULL,e79d704967ff45f79affee7234bb1220,NULL,NULL
BORE_ITEM,BORE,ITEM,1,COMPLETION,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,8904aa5e527d42e7aab89d4e2d47de0c,NULL,cd720d03b8b64b0caa30f350f8437605,NULL,NULL
CHEM_INJ_TARG,TANK,ITEM,*,BATTERY,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,76cc7898effc40f79ab94641ea31c81f,NULL,dd78d4fe4b894298984fe84a30ff6daf,NULL,NULL
CHEM_INJ_TARG,TANK,ITEM,*,CHEM_INJ_POINT,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,ce445ba44c4243a39a5f1043c136e26e,NULL,d0be1189811c439ab0459d9dae7345d0,NULL,NULL
CHEM_INJ_TARG,TANK,ITEM,*,COMPLETION,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,c81ee51634f24df7a3dce497b38ab6ad,NULL,0349e0de11354583a25fd3b851fae47c,NULL,NULL
CHK_MTR_LNK,GAS_METER,ITEM,*,GAS_METER,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,57a9d38a135e4a3f9af83be7f02816af,NULL,fdc12b50ebb54811a0eda25bb7b0588a,NULL,NULL
CHK_MTR_LNK,LIQUID_METER,ITEM,*,LIQUID_METER,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,9cd665292c334dc4965ec461b8b5e106,NULL,a1ed671733154e1ab6c8a79403e90875,NULL,NULL
COMPL_PERF,COMPLETION,ITEM,1,PERFORATION,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,63974fe51b974f6a948dbf6ff033741e,NULL,e42676062a8840e3b98e0b072907264a,NULL,NULL
COMPL_SURVEY,COMPLETION,ITEM,1,DEVN_SURVEY,ITEM,*,NULL,NULL,False,False,NULL,OG_STD,NULL,False,NULL,2017-10-13 13:28:36.467,f352dfe4a1f84e34a8f4fce41004b9eb,NULL,5745f73df85f41688c7c35058c0ac372,NULL,NULL
DB_ITEM,DATABASE,ITEM,1,BATTERY,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,d86e436955b74d069e6902a40c42cffa,NULL,c29adf1842c846a18702614a5f64f8b9,NULL,NULL
DB_ITEM,DATABASE,ITEM,1,BORE,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,8b9d703cc86c4e56919e6f1a563432ba,NULL,436a70935c9048a488cbb9850d6a7ca8,NULL,NULL
DB_ITEM,DATABASE,ITEM,1,COMPLETION,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,e32b6d49c2b3434daaf37bc362e5788d,NULL,a10ea1611b414795ae7d9e740123c3a8,NULL,NULL
DB_ITEM,DATABASE,ITEM,1,NETWORK,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,0d63b5fdd40f494bb763b477ff575058,NULL,005165f81146468099d0dca781bd3fab,NULL,NULL
DB_ITEM,DATABASE,ITEM,1,SYS_USER,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,2f64d52d638746bb997b212e77b826fa,NULL,6cefdd56b9b646519a2063f6ecf7e7e4,NULL,NULL
DB_ITEM,DATABASE,ITEM,1,TANK,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,8087237f2b684e5a8e154accb1cf3a1f,NULL,eca560fb8b2f47309c4869f028938c4a,NULL,NULL
DB_ROUTE,DATABASE,ITEM,*,ROUTE,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,e46dd87572d142fa94cce5b125776aba,NULL,c5c580143f31498b834209c46f4650b9,NULL,NULL
DEF_GATHERER,GAS_METER,ITEM,*,COMPANY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,b39362779ec34d51a1a83b0f1a6ce56e,NULL,74885d2e3a664782bbc06a974c0581bc,NULL,NULL
DEF_GATHERER,LIQUID_METER,ITEM,*,COMPANY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,051d9e59f5dc438791db1a5877d8e116,NULL,c5781b918ea2485f9a9a6ae497bf5e09,NULL,NULL
DEF_GATHERER,TANK,ITEM,*,COMPANY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,58a1cefd84b14efcb7349e541275ea44,NULL,a2d71dcf2bac4dc9836ec6200eca878b,NULL,NULL
DEF_TRANSPORT,LIQUID_METER,ITEM,*,COMPANY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,deb64bf24c5d450c831da2a31a7976db,NULL,17c08abc4c364e9ab73bd5c7dd2510f9,NULL,NULL
DEF_TRANSPORT,TANK,ITEM,*,COMPANY,ITEM,1,NULL,NULL,False,False,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,f24d5edff342483ab1a0ff8849c3e2ac,NULL,5009f4de76384f5ebddd92bd232ab5a3,NULL,NULL
DESK_ITEM,DESK,ITEM,1,ANALYSIS_POINT,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,bd8a516914f541efab79647671bb9f7e,NULL,274dbdd014e140939e8868f65c665097,NULL,NULL
DESK_ITEM,DESK,ITEM,1,BATTERY,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,ad9334ef94ef4beba8256b75c8fbc4d8,NULL,833d8d677ee940ce9550be57ba99e53e,NULL,NULL
DESK_ITEM,DESK,ITEM,1,BORE,ITEM,*,NULL,NULL,NULL,NULL,NULL,OG_STD,NULL,NULL,NULL,2017-10-13 13:28:36.467,c386eef0b9b04a228035f3ef3bc58d89,NULL,e46ba9f4494f4851b950f876c3181004,NULL,NULL
